timestamp,symbol,side,quantity,price,reason
2022-11-01 10:25:44,BANKNIFTY22110341800CE,SELL,1,214.7,rotate_exit
2022-11-01 10:25:44,BANKNIFTY22110341800PE,SELL,1,398.25,rotate_exit
2022-11-01 10:25:44,BANKNIFTY22110341700CE,BUY,1,259.9,rotate_entry
2022-11-01 10:25:44,BANKNIFTY22110341700PE,BUY,1,343.65,rotate_entry
2022-11-01 10:25:48,BANKNIFTY22110341700CE,SELL,1,259.75,rotate_exit
2022-11-01 10:25:48,BANKNIFTY22110341700PE,SELL,1,344.0,rotate_exit
2022-11-01 10:25:48,BANKNIFTY22110341800CE,BUY,1,214.6,rotate_entry
2022-11-01 10:25:48,BANKNIFTY22110341800PE,BUY,1,399.15,rotate_entry
2022-11-01 10:25:53,BANKNIFTY22110341800CE,SELL,1,214.75,rotate_exit
2022-11-01 10:25:53,BANKNIFTY22110341800PE,SELL,1,398.9,rotate_exit
2022-11-01 10:25:53,BANKNIFTY22110341700CE,BUY,1,259.45,rotate_entry
2022-11-01 10:25:53,BANKNIFTY22110341700PE,BUY,1,343.4,rotate_entry
2022-11-01 10:25:55,BANKNIFTY22110341700CE,SELL,1,259.55,rotate_exit
2022-11-01 10:25:55,BANKNIFTY22110341700PE,SELL,1,344.15,rotate_exit
2022-11-01 10:25:55,BANKNIFTY22110341800CE,BUY,1,214.55,rotate_entry
2022-11-01 10:25:55,BANKNIFTY22110341800PE,BUY,1,398.55,rotate_entry
2022-11-01 10:26:05,BANKNIFTY22110341800CE,SELL,1,212.2,rotate_exit
2022-11-01 10:26:05,BANKNIFTY22110341800PE,SELL,1,401.6,rotate_exit
2022-11-01 10:26:05,BANKNIFTY22110341700CE,BUY,1,257.1,rotate_entry
2022-11-01 10:26:05,BANKNIFTY22110341700PE,BUY,1,346.3,rotate_entry
2022-11-01 10:26:07,BANKNIFTY22110341700CE,SELL,1,257.5,rotate_exit
2022-11-01 10:26:07,BANKNIFTY22110341700PE,SELL,1,346.6,rotate_exit
2022-11-01 10:26:07,BANKNIFTY22110341800CE,BUY,1,211.85,rotate_entry
2022-11-01 10:26:07,BANKNIFTY22110341800PE,BUY,1,402.05,rotate_entry
2022-11-01 10:26:08,BANKNIFTY22110341800CE,SELL,1,212.65,rotate_exit
2022-11-01 10:26:08,BANKNIFTY22110341800PE,SELL,1,401.2,rotate_exit
2022-11-01 10:26:08,BANKNIFTY22110341700CE,BUY,1,257.5,rotate_entry
2022-11-01 10:26:08,BANKNIFTY22110341700PE,BUY,1,346.3,rotate_entry
2022-11-01 10:26:11,BANKNIFTY22110341700CE,SELL,1,257.9,rotate_exit
2022-11-01 10:26:11,BANKNIFTY22110341700PE,SELL,1,346.05,rotate_exit
2022-11-01 10:26:11,BANKNIFTY22110341800CE,BUY,1,212.85,rotate_entry
2022-11-01 10:26:11,BANKNIFTY22110341800PE,BUY,1,401.9,rotate_entry
2022-11-01 10:26:15,BANKNIFTY22110341800CE,SELL,1,212.15,rotate_exit
2022-11-01 10:26:15,BANKNIFTY22110341800PE,SELL,1,402.0,rotate_exit
2022-11-01 10:26:15,BANKNIFTY22110341700CE,BUY,1,256.3,rotate_entry
2022-11-01 10:26:15,BANKNIFTY22110341700PE,BUY,1,347.7,rotate_entry
2022-11-01 10:27:20,BANKNIFTY22110341700CE,SELL,1,257.7,rotate_exit
2022-11-01 10:27:20,BANKNIFTY22110341700PE,SELL,1,346.35,rotate_exit
2022-11-01 10:27:20,BANKNIFTY22110341800CE,BUY,1,213.45,rotate_entry
2022-11-01 10:27:20,BANKNIFTY22110341800PE,BUY,1,400.5,rotate_entry
2022-11-01 10:27:22,BANKNIFTY22110341800CE,SELL,1,213.25,rotate_exit
2022-11-01 10:27:22,BANKNIFTY22110341800PE,SELL,1,401.75,rotate_exit
2022-11-01 10:27:22,BANKNIFTY22110341700CE,BUY,1,258.25,rotate_entry
